level,start_ms,header,end_ms
5,4095,يوم برس، ويوم بابل، ويوم كوثى.,4096
5,4096,ذكر خبر بهرسير وهى المدينة الغربية,4097
5,4097,ذكر فتح المدائن الغربية وهى بهرسير,4098
5,4098,ذكر فتح المدائن الشرقية التى فيها إيوان كسرى,4099
5,4099,ذكر ما جمع من غنائم أهل المدائن وقسمتها,4101
5,4101,ذكر وقعة جلولاء وفتح حلوان,4103
5,4103,ذكر ولاية عتبة بن غزوان البصرة وفتحه الأبلة,4105
5,4105,ذكر فتح تكريت والموصل,4106
5,4106,ذكر فتح ما سيذان,4106
5,4106,ذكر فتح قرقيسيا,4106
5,4106,ذكر فتح الأهواز ومناذر ونهر تيرى,4107
5,4107,ذكر صلح الهرمزان وأهل تستر مع المسلمين,4108
5,4108,ذكر فتح رامهرمز,4111
5,4111,ذكر فتح السوس,4111
5,4111,ذكر مصالحة جنديسابور,4111
5,4111,ذكر انسياح الجيوش الاسلامية فى بلاد الفرس,4112
5,4112,ذكر غزوة فارس من البحرين,4113
5,4113,ذكر وقعة نهاوند وفتحها,4119
5,4119,ذكر فتح دينور والصيمرة وغيرهما,4119
5,4119,ذكر فتح همذان والماهين وغيرهما,4120
5,4120,ذكر فتح أصبهان وقم وكاشان,4121
5,4121,ذكر فتح قزوين وأبهر وزنجان,4121
5,4121,ذكر فتح الرى,4122
5,4122,ذكر فتح قومس وجرجان وطبرستان,4123
5,4123,ذكر فتح أذربيجان,4123
5,4123,ذكر فتح الباب,4124
5,4124,ذكر فتح موقان,4124
5,4124,ذكر غزو الترك,4125
5,4125,ذكر غزو خراسان,4128
5,4128,ذكر فتح شهرزور والصامغان,4128
5,4128,ذكر فتح توج,4129
5,4129,ذكر فتح اصطخر وجور وكازرون والنوبندجان ومدنية شيراز وأرجان وسينيز وجنابا وجهرم,4129
5,4129,ذكر فتح فساودرابجرد,4130
5,4130,ذكر فتح كرمان,4130
5,4130,ذكر فتح سجستان,4130
5,4130,ذكر فتح مكران,4131
5,4131,ذكر فتح بيروذ من الأهواز,4132
5,4132,ذكر خبر سلمة بن قيس الأشجعى والأكراد,4133
5,4133,ذكر فتوح مصر وما والاها,4133
5,4133,ذكر مسير عمرو الى مصر,4136
5,4136,ذكر حصار القصر وما قيل فى كيفية الاستيلاء عليه وانتقال الروم والقبط إلى الجزيرة,4137
5,4137,ذكر ارسال المقوقس الى عمرو فى طلب الصلح وجواب عمرو له واجتماع المقوقس وعبادة بن الصامت وما وقع بينهما من الكلام وقبول المقوقس الجزية,4144
5,4144,ذكر مسير عمرو لقتال الروم وما كان من الحروب بينهم إلى أن فتحت الإسكندرية,4147
5,4147,ذكر الفتح الثانى وما وجد بالاسكندرية وعدة من ضربت عليه الجزية,4148
5,4148,ذكر من قال ان مصر فتحت عنوة,4149
5,4149,ذكر أخبار الاسكندرية وبنائها وما اتفق فى ذلك من الأعاجيب,4153
5,4153,ذكر تحول عمرو بن العاص من الاسكندرية إلى الفسطاط- واختطاطه,4155
5,4155,ذكر خبر أصل النيل وكيف كانت عادة القبط وإبطال عمرو تلك العادة,4155
5,4155,ذكر ما قرر فى أمر الجزية من الخراج,4157
5,4157,ذكر خبر المقطم,4157
5,4157,ذكر خبر خليج أمير المؤمنين,4160
5,4160,ذكر الخبر عن فتح الفيوم,4160
5,4160,ذكر فتح زويلة وطرابلس الغرب وبرقة وحصن سبرت,4161
5,4161,ذكر الغزوات إلى أرض الروم,4161
5,4161,ذكر ما اتفق فى خلافة عمر بن الخطاب غير الفتوحات والغزوات,4196
6,4162,سنة ثلاث عشر: فى هذه السنة، توفى الأرقم بن أبى الأرقم يوم مات أبو بكر,4162
6,4162,سنة أربع عشرة: فى هذه السنة أمر عمر رضى الله عنه بالقيام فى شهر رمضان,4165
7,4162,ذكر فرض العطاء وعمل الديوان سنة خمس عشرة:,4165
6,4165,سنة ست عشرة:,4170
7,4165,ذكر بناء الكوفة والبصرة سنة سبع عشرة:,4167
7,4167,ذكر عزل خالد بن الوليد,4168
7,4168,ذكر بناء المسجد الحرام,4168
7,4168,ذكر عزل المغيرة بن شعبة,4170
6,4170,سنة ثمان عشرة:,4179
7,4170,سبب ولاية كعب بن سور قضاء البصرة,4172
7,4172,ذكر القحط وعام الرمادة,4173
7,4173,ذكر طاعون عمواس وتسمية من مات فيه,4178
7,4178,ذكر قدوم عمر الى الشام بعد الطاعون,4179
6,4179,سنة تسع عشرة:,4180
6,4180,سنة عشرين من الهجرة:,4183
7,4181,ذكر اجلاء يهود خيبر منها,4182
7,4182,ذكر عزل سعد بن أبى وقاص عن الكوفة ومن ولى بعده فى هذه السنة,4183
6,4183,سنة اثنتين وعشرين: فى هذه السنة ولد يزيد بن معاوية، وعبد الملك بن,4183
6,4183,سنة ثلاث وعشوين: وفى هذه السنة حج عمر رضى الله عنه بالناس، وحج معه,4196
7,4184,ذكر خبر مقتل عمر بن الخطاب ومدة خلافته,4187
7,4187,ذكر قصة الشورى,4196
5,4196,ذكر أولاد عمر بن الخطاب رضى الله عنه وعنهم وأزواجه,4200
5,4200,ذكر عمال عمر رضى الله عنه وعنهم على الامصار,4201
5,4201,كتابه,4201
5,4201,قضاته,4202
4,4202,ذكر خلافة عثمان بن عفان رضى الله عنه,4266
5,4202,ذكر صفته ونبذة من فضائله,4203
5,4203,ذكر بيعة عثمان رضى الله عنه,4205
5,4205,ذكر الفتوحات والغزوات فى خلافة عثمان,4205
5,4205,ذكر خلاف أهل الاسكندرية,4205
5,4205,ذكر غزو ارمينية وغيرها وما وقع من الصلح,4207
5,4207,ذكر غزو معاوية الروم,4207
5,4207,ذكر فتح كابل,4207
5,4207,ذكر غزو افريقية وفتحها,4209
5,4209,ذكر فتح جزيرة قبرس,4211
5,4211,ذكر نقض أهل فارس وغيرهم وفتح إصطخر ودرابجرد,4212
5,4212,ذكر غزو طبرستان,4212
5,4212,ذكر غزو الصوارى,4212
5,4212,ذكر مقتل يزدجرد آخر ملوك بنى ساسان,4213
5,4213,ذكر فتح خراسان,4214
5,4214,ذكر فتح كرمان,4215
5,4215,ذكر فتح سجستان وكابل وغيرها,4216
5,4216,ذكر خروج قارن ببلاد خراسان وقتله,4217
5,4217,ذكر ما وقع فى خلافة عثمان غير الغزوات والفتوحات على حكم السنين,4262
6,4217,سنة أربع وعشرين,4217
6,4217,سنة خمس وعشرين,4218
6,4218,سنة ست وعشرين,4218
6,4218,سنة سبع وعشرين,4218
6,4218,سنة ثمان وعشرين,4218
6,4218,سنة تسع وعشرين,4221
7,4218,ذكر عزل أبى موسى الأشعرى عن البصرة وعثمان بن العاص عن عمان والبحرين واستعمال عبد الله بن عامر على ذلك,4220
7,4220,ذكر الزيادة فى مسجد النبى صلى الله عليه وسلم,4220
7,4220,ذكر اتمام عثمان الصلاة وما تكلم الناس به فى ذلك,4221
6,4221,سنة ثلاثين,4228
7,4221,ذكر عزل الوليد بن عقبة عن الكوفة وولاية سعيد بن العاص,4222
7,4222,ذكر جمع القرآن,4224
7,4224,ذكر سقوط خاتم النبى صلى الله عليه وسلم,4224
7,4224,ذكر خبر أبى ذر الغفارى فى اخراجه الى الربذة,4228
6,4228,سنة احدى وثلاثين,4228
6,4228,سنة اثنتين وثلاثين,4230
7,4228,ذكر وفاة عبد الرحمن بن عوف وشىء من أخباره ونسبه,4230
6,4230,سنة ثلاث وثلاثين ذكر خبر من سار من أهل الكوفة إلى الشام وما كان من أمرهم,4235
6,4235,سنة أربع وثلاثين ذكر خبر يوم الجرعة وعزل سعيد وخروجه عن الكوفة واستعمال أبى موسى الأشعرى,4244
8,4237,ذكر ابتداء الخلاف على عثمان,4240
8,4240,ذكر كلام على لعثمان وجوابه له,4242
8,4242,ذكر ارسال عثمان الى الأمصار ليأتوه بأخبار عماله,4244
6,4244,سنة خمس وثلاثين,4262
7,4248,ذكر مقتل عثمان رضى الله عنه,4262
5,4262,ذكر أزواج عثمان وأولاده,4263
5,4263,كتابه وقضاته وحجابه وأصحاب شرطته,4263
5,4263,ذكر عماله على الأمصار فى سنة مقتله,4264
5,4264,ذكر شىء مما رثى به عثمان من الشعر,4266
4,4266,ذكر خلافة على بن أبى طالب رضى الله عنه,4375
5,4266,ذكر صفته رضى الله تعالى عنه,4266
5,4266,ذكر نبذة من فضائله رضى الله تعالى عنه,4270
5,4270,ذكر بيعة على رضى الله تعالى عنه,4275
5,4275,ذكر تفريق على عماله وخلاف معاوية رضى الله عنهما,4277
5,4277,ذكر ابتداء وقعة الجمل,4283
5,4283,ذكر مسير على الى البصرة وما اتفق له فى مسيره ومن انضم إليه ومراسلته أهل الكوفة,4285
5,4285,ذكر ارسال على الى أهل الكوفة,4291
5,4291,ذكر مراسلة على طلحة والزبير وأهل البصرة فى الصلح وإجابتهم إليه وانتظام الصلح وكيف أفسده قتلة عثمان,4293
5,4293,ذكر اجتماع قتلة عثمان بذى قار وتشاورهم وما اتفقوا عليه من المكيدة التى اقتضت نقض الصلح ووقوع الحرب,4294
5,4294,ذكر مسير على رضى الله عنه ومن معه من ذى قار إلى البصرة ووقعه الجمل,4308
5,4308,ذكر مقتل طلحة رضى الله عنه وشىء من أخباره,4310
5,4310,ذكر مقتل الزبير بن العوام رضى الله عنه وشىء من أخباره,4315
5,4315,ذكر وقعة صفين وابتداء أمرها,4319
5,4319,ذكر ارسال على الى معاوية وجوابه,4321
5,4321,ذكر الموادعة بين على ومعاوية فى شهر المحرم وما كان بينهما من المراسلة والأجوبة فى الشهر,4326
5,4326,ذكر الحروب التى كانت بصفين بعد الأيام الستة فى يومى الأربعاء والخميس وليلة الهرير ويوم الجمعة إلى أن رفعت المصاحف وتقرر أمر الحكمين.,4338
5,4338,ذكر رفع أهل الشام المصاحف وما تقرر من أمر التحكيم وكتاب القضية,4345
5,4345,ذكر اجتماع الحكمين,4348
5,4348,ذكر أخبار الخوارج الذين خرجوا على عهد على وما كان من أمرهم,4348
5,4348,ذكر خبرهم بعد صفين,4350
5,4350,ذكر خبرهم عند توجيه الحكمين,4351
5,4351,ذكر اجتماع الخوارج بعد الحكمين,4356
5,4356,ذكر قتال الخوارج,4360
5,4360,ذكر أخبار من خرج بعد أصحاب النهروان,4361
5,4361,ذكر خلاف الخريت بن راشد التميمى وبنى ناجية على على رضى الله عنه وما كان من أمرهم,4366
5,4366,ذكر ما اتفق فى مدة خلافته رضى الله عنه,4375
6,4366,سنة ست وثلاثين ذكر ولاية قيس بن سعد مصر,4371
6,4371,سنة سبع وثلاثين,4371
6,4371,سنة ثمان وثلاثين,4374
7,4371,ذكر خبر عبد الله بن الحضرمى حين بعثه معاوية إلى البصرة وما كان من أمره إلى أن قتل,4374
6,4374,سنة تسع وثلاثين,4374
6,4374,سنة اربعين,4375
4,4375,ذكر مقتل على بن أبى طالب رضى الله عنه وشىء من سيرته,4384
4,4384,ذكر أزواج على رضى الله عنه وأولاده وكاتبه وقاضيه وحاجبه,4385
4,4385,ذكر خلافة الحسن بن على بن أبى طالب رضى الله عنهما,4391
5,4386,ذكر تسليم الحسن بن على الخلافة إلى معاوية بن أبى سفيان,4391
4,4391,ذكر أخبار سعد بن أبى وقاص ووفاته رضى الله عنه,4393
4,4393,ذكر أخبار سعيد بن زيد رضى الله عنه ووفاته,4394
3,4394,الباب الثالث من القسم الخامس من الفن الخامس فى أخبار الدولة الأموية,4877
4,4395,ذكر قدوم عمرو بن العاص على معاوية وصلحه معه,4396
4,4396,ذكر مقتل محمد بن أبى حذيفة وشىء من أخباره,4399
4,4399,ذكر ملك عمرو بن العاص مصر ومقتل محمد بن أبى بكر ووفاة الأشتر وما يتصل بذلك,4403
4,4403,ذكر سرايا معاوية الى بلاد على بن أبى طالب رضى الله عنه,4406
4,4406,ذكر مسير بسر بن أرطاة إلى الحجاز واليمن وما فعله,4410
4,4410,ذكر الغزوات والفتوحات فى أيام معاوية بعد أن استقل بالأمر,4422
5,4410,ذكر غزو السند,4411
5,4411,ذكر غزوة القسطنطينية,4413
5,4413,ذكر فتح جزيرة أرواد,4414
5,4414,ذكر أخبار الخوارج فى أيام معاوية وما كان من أمرهم,4422
6,4417,ذكر خبر المستورد الخارجى,4420
6,4420,ذكر عروة بن أدية وأخيه مرداس بن أدية وغيرهما من الخوارج,4422
4,4422,ذكر الحوادث فى أيام معاوية بن أبى سفيان غير ما تقدم، على حكم السنين منذ خلص له الأمر إلى أن توفى إلى رحمة الله,4472
5,4422,سنة احدى وأربعين,4425
6,4423,ذكر صلح معاوية وقيس بن سعد بن عبادة,4423
6,4423,ذكر استعمال معاوية المغيرة بن شعبة على الكوفة,4423
6,4423,ذكر استعمال بسر بن أرطاة,4425
5,4425,سنة اثنتين وأربعين,4427
6,4425,ذكر قدوم زياد بن أبيه على معاوية بن أبى سفيان,4427
5,4427,سنة ثلاث وأربعين,4429
6,4427,ذكر وفاة عمرو بن العاص وشىء من أخباره واستعمال عبد الله ابن عمرو على مصر,4429
5,4429,سنة أربع وأربعين,4434
6,4429,ذكر عزل عبد الله بن عامر عن البصرة واستعمال الحارث بن عبد الله,4430
6,4430,ذكر استلحاق معاوية بن أبى سفيان زياد بن أبيه وهو ابن سمية,4434
5,4434,سنة خمس وأربعين,4439
6,4438,ذكر عمال زياد بن أبيه,4439
5,4439,سنة ست وأربعين ذكر وفاة عبد الرحمن بن خالد بن الوليد,4440
5,4440,سنة سبع وأربعين,4440
5,4440,سنة ثمان وأربعين,4440
5,4440,سنة تسع وأربعين,4440
6,4440,ذكر وفاة الحسن بن على بن أبى طالب رضى الله عنه,4440
5,4440,سنة خمسين,4442
5,4442,سنة خمسين,4446
6,4442,ذكر وفاة المغيرة بن شعبة,4443
6,4443,ذكر ولاية زياد الكوفة,4444
6,4444,ذكر ما قصده معاوية من نقل المنبر من المدينة إلى الشام ومن قصد ذلك بعده من الأمراء,4445
6,4445,ذكر وفاة الحكم بن عمرو الغفارى,4446
5,4446,سنة احدى وخمسين,4453
6,4446,ذكر مقتل حجر بن عدى وعمرو بن الحمق وأصحابهما,4453
5,4453,سنة اثنتين وخمسين,4453
5,4453,سنة ثلاث وخمسين,4455
6,4453,ذكر وفاة زياد بن أبيه,4455
5,4455,سنة اربع وخمسين ذكر عزل سعيد بن العاص عن المدينة واستعمال مروان,4456
6,4456,ذكر استعمال عبيد الله بن زياد على خراسان ومسيره إلى جبال بخارى,4456
5,4456,سنة خمس وخمسين ذكر ولاية عبيد الله بن زياد على البصرة,4457
5,4457,سنة ست وخمسين ذكر البيعة ليزيد بن معاوية بولاية العهد,4465
6,4458,ذكر مراسلة معاوية زيادا فى شأن البيعة,4459
6,4459,ذكر ارسال معاوية الى مروان بن الحكم,4460
6,4460,ذكر من وفد الى معاوية من أهل الأمصار فى شأن البيعة. وما تكلم به بعضهم وبيعة أهل العراق والشام ليزيد,4461
6,4461,ذكر مسير معاوية الى الحجاز وكيف أخذ البيعة ليزيد على أهل الحجاز,4464
6,4464,ذكر استعمال سعيد بن عثمان بن عفان على خراسان وغزوه,4465
5,4465,سنة سبع وأربعين,4465
5,4465,سنة ثمان وأربعين,4466
6,4465,ذكر عزل الضحاك عن الكوفة واستعمال عبد الرحمن بن أم الحكم وطرده عنها واستعماله على مصر وطرده عنها أيضا,4466
5,4466,سنة تسع وخمسين,4467
6,4466,ذكر عزل عبيد الله بن زياد عن البصرة وعوده إليها,4467
5,4467,سنة ستين ذكر وفاة معاوية بن أبى سفيان وما أوصى به عند وفاته,4470
5,4470,ذكر شىء من سيرته وأخباره,4471
5,4471,ذكر صفة معاوية وأولاده وأزواجه وكتابه وقضاته وحجابه وشرطه وعماله,4472
4,4472,ذكر بيعة يزيد بن معاوية,4557
5,4473,ذكر ارسال الوليد بن عتبة إلى الحسين بن على وعبد الله بن الزبير، وما كان بينهم فى أمر البيعة وخروجهما إلى مكة رضى الله عنهما,4475
5,4475,ذكر استعمال عمرو بن سعيد على المدينة,4477
5,4477,ذكر مقدم الحسين إلى مكة,4479
5,4479,ذكر استعمال عبيد الله بن زياد على الكوفة وقدومه إليها وخبره مع هانى بن عروة,4484
5,4484,ذكر ظهور مسلم بن عقيل,4489
5,4489,سنة أحدى وستين ذكر مسير الحسين بن على رضى الله عنهما وخبر من نهاه عن المسير,4539
6,4511,ذكر ما تكلم به الحسين رضى الله عنه قبل إنشاب الحرب وما وعظ به الناس وما أجابوه وما تكلم به أصحابه وما أجيبوا به وخبر مقتله,4524
6,4524,ذكر تسمية من قتل مع الحسين بن على رضى الله عنهما ومن سلم ممن شهد القتال,4525
6,4525,ذكر ما كان بعد مقتل الحسين مما هو متعلق بهذه الحادثة,4531
6,4531,ذكر ورود الخبر بمقتل الحسين رضى الله عنه إلى المدينة وعود أهله إليها,4533
6,4533,ذكر ما ورد من الاختلاف فى مقر رأس الحسين وأين دفن,4537
6,4537,ذكر مقتل أبى بلال مرداس بن حدير الحنظلى الخارجى,4539
5,4539,سنة اثنين وستين ذكر وفد أهل المدينة إلى يزيد بن معاوية وخلعهم له عند عودهم,4540
5,4540,سنة ثلاث وستين ذكر وقعة الحرة,4545
5,4545,سنة اربع وستين ذكر مسير مسلم بن عقبة إلى مكة لحصار عبد الله بن الزبير، ووفاة مسلم والحصار الأول وإحراق الكعبة,4557
6,4546,ذكر وفاة يزيد بن معاوية وشىء من أخباره,4546
6,4546,ذكر بيعة معاوية بن يزيد بن معاوية,4547
6,4547,ذكر أخبار من بويع بالعراق أو لم يتم أمره إلى أن بويع,4550
6,4550,ذكر ولاية عبد الله بن الحارث البصرة,4551
6,4551,ذكر مقتل مسعود بن عمرو الأزدى وهرب عبيد الله بن زياد إلى الشام,4553
6,4553,ذكر خبر أهل الكوفة وما كان من أمرهم [بعد ابن زياد] إلى أن بويع ابن الزبير,4554
6,4554,ذكر خبر خراسان وما كان من أمر سلم بن زياد وبيعته وخبر عبد الله بن خازم,4557
4,4557,ذكر بيعة عبد الله بن الزبير وما حدثت فى أيامه من الوقائع والحوادث المتعلقة به والكائن فى أعمال ولايته,4616
5,4560,ذكر فراق الخوارج عبد الله وما كان من أمرهم,4561
5,4561,ذكر مقتل نافع بن الأزرق أمير الخوارج وغيره منهم,4562
5,4562,ذكر محاربة المهلب الخوارج وقتل أميرهم عبيد الله بن الماحوز,4564
5,4564,ذكر خبر التوابين وما كان من أمرهم وأخبارها إلى أن قتلوا,4574
5,4574,ذكر أخبار المختار ابن أبى عبيد بن مسعود الثقفى,4577
5,4577,ذكر وثوب المختار بالكوفة,4582
5,4582,ذكر عمال المختار بن أبى عبيد,4583
5,4583,ذكر قتل المختار قتلة الحسين,4589
5,4589,ذكر بيعة المثنى العبدى للمختار بالبصرة,4589
5,4589,ذكر مخادعة المختار ومكره بعبد الله بن الزبير,4591
5,4591,ذكر امتناع محمد ابن الحنفية من مبايعة عبد الله بن الزبير وما كان من أمره وإرسال المختار الجيش إلى مكة وخبر ابن الحنفية,4593
5,4593,ذكر مسير ابراهيم بن الأشتر لحرب عبيد الله بن زياد وقتل ابن زياد,4595
5,4595,ذكر ولاية مصعب بن الزبير البصرة ومسيره إلى الكوفة وقتاله المختار وقتل المختار بن أبى عبيد,4600
5,4600,ذكر خبر كرسى المختار الذى كان يستنصر به ويزعم أنه فى كتاب بنى إسرائيل,4601
5,4601,ذكر أخبار نجدة بن عامر الحنفى,4603
5,4603,ذكر الخلاف على نجدة وقتله وتولية أبى فديك,4604
5,4604,ذكر الحوادث التى وقعت فى أيام عبد الله بن الزبير,4616
6,4604,سنة أربع وستين,4604
6,4604,سنة خمس وستين,4606
7,4604,ذكر بناء ابن الزبير الكعبة,4605
7,4605,ذكر الحرب بين عبد الله بن خازم وبين بنى تميم بخراسان,4606
6,4606,سنة ست وستين,4608
7,4606,ذكر الفتنة بخراسان,4608
6,4608,سنة سبع وستين,4609
6,4609,سنة [68 ه] ثمان وستين.,4609
6,4609,سنة (68 ه) ثمان وستين,4614
7,4609,ذكر حصار الرى وفتحها,4609
7,4609,ذكر أخبار عبيد الله بن اخر ومقتله,4614
6,4614,سنة (69 ه) تسع وستين,4614
6,4614,سنة (70 ه) سبعين,4616
7,4614,ذكر يوم الجفرة,4616
6,4616,سنة (71 ه) احدى وسبعين,4616
6,4616,سنة (72 ه) اثنتين وسبعين,4616
6,4616,سنة (73 ه) ثلاث وسبعين,4616
4,4616,ذكر بيعة مروان بن الحكم,4626
5,4618,ذكر السبب فى بيعة مروان,4621
5,4621,ذكر موقعة مرج راهط,4623
5,4623,ذكر مسير مروان إلى مصر واستيلائه عليها,4624
5,4624,ذكر البيعة لعبد الملك وعبد العزيز ابنى مروان ابن الحكم بولاية العهد,4625
5,4625,ذكر وفاة مروان بن الحكم,4626
4,4626,ذكر بيعة عبد الملك بن مروان,4731
5,4627,ذكر مقتل عمرو بن سعيد الأشدق وشىء من أخباره [ونسبه],4632
6,4631,ذكر نبذة من أخبار عمرو بن سعيد الأشدق فى الإسلام والجاهلية,4632
5,4632,ذكر عصيان الجراجمة بالشام وما كان من أمرهم,4633
5,4633,ذكر خبر عمير بن الحباب بن جعدة السلمى,4634
5,4634,يوم ماكسين,4634
5,4634,ويوم الثرثار الأول:,4635
5,4635,ويوم الثرثار الثانى:,4635
5,4635,ويوم الفدين:,4635
5,4635,ويوم السكير:,4635
5,4635,ويوم المعارك:,4635
5,4635,ويوم الشرعبية:,4635
5,4635,ويوم البليخ:,4635
5,4635,ذكر يوم الحشاك,4636
5,4636,ذكر الحرب بعد مقتل عمير بن الحباب السلمى,4637
5,4637,ذكر خبر يوم البشر,4639
5,4639,ذكر مسير عبد الملك بن مروان إلى العراق,4644
5,4644,ذكر خبر عبد الملك بن مروان وزفر بن الحارث وما كان بينهما من القتال وانتظام الصلح بينهما,4646
5,4646,ذكر مقتل عبد الله بن خازم واستيلاء عبد الملك على خراسان,4647
5,4647,ذكر مقتل عبد الله بن الزبير رضى الله عنه وشىء من أخباره,4654
5,4654,ذكر نبذة من سيرته [رضى الله عنه] وأخباره,4655
5,4655,ذكر مبايعة أهل مكة عبد الملك بن مروان,4656
5,4656,ذكر أخبار الخوارج فى أيام عبد الملك بن مروان منذ استقل بالأمر,4665
6,4657,ذكر مقتل أبى فديك الخارجى,4658
6,4658,ذكر ولاية المهلب بن أبى صفرة حرب الأزارقة,4659
6,4659,ذكر اجلاء الخوارج عن رامهرمز وقتل عبد الرحمن بن مخنف,4660
6,4660,ذكر الاختلاف بين الأزارقة ومفارقة قطرى بن الفجاءة,4662
6,4662,ذكر مقتل قطرى بن الفجاءة وعبيدة بن هلال ومن معهما من الأزارقة,4663
6,4663,ذكر خروج صالح بن مسرح التميمى وشبيب بن يزيد بن نعيم الشيبانى,4665
5,4665,ذكر بيعة شبيب بن يزيد الشيبانى ومحاربته الحارث بن عميرة وهزيمة الحارث,4665
5,4665,ذكر الحروب بين أصحاب شبيب وعنزة,4666
5,4666,ذكر مسيرة شبيب إلى بنى شيبان وإيقاعه بهم ودخولهم معه,4666
5,4666,ذكر الوقعة بين شبيب وسفيان الخثعمى,4667
5,4667,ذكر الوقعة بين شبيب وسورة,4668
5,4668,ذكر الحرب بين شبيب والجزل بن سعيد وقتل سعيد بن مجالد,4669
5,4669,ذكر مسير شبيب إلى الكوفة,4670
5,4670,ذكر محاربة شبيب أهل البادية,4670
5,4670,ذكر دخول شبيب الكوفة,4671
5,4671,ذكر محاربة شبيب زحر بن قيس وهزيمة جيش زحر,4671
5,4671,ذكر محاربته الأمراء الذين ندبهم الحجاج لقتاله وقتال محمد بن موسى بن طلحة وزائدة بن قدامة,4674
5,4674,ذكر محاربته عبد الرحمن بن محمد بن الأشعث وعثمان بن قطن وقتل ابن قطن,4676
5,4676,ذكر محاربة عتاب بن ورقاء وزهرة بن حوية وقتلهما,4679
5,4679,ذكر قدوم شبيب الكوفة وانهزامه عنها,4680
5,4680,ذكر مهلك شبيب,4682
5,4682,ذكر خروج مطرف بن المغيرة ابن شعبة ومقتله,4684
5,4684,ذكر الغزوات والفتوحات فى أيام عبد الملك بن مروان على حكم السنين,4688
6,4684,ذكر غزو عبيد الله بن أبى بكرة رتبيل,4685
6,4685,ذكر مسير عبد الرحمن بن محمد بن الأشعث إلى رتبيل وما ملكه من بلاده,4686
6,4686,ذكر غزو المهلب بن أبى صفرة ما وراء النهر,4687
6,4687,ذكر دخول الديلم قزوين وقتلهم,4687
6,4687,ذكر فتح قلعة نيزك بباذغيس,4688
6,4688,ذكر فتح المصيصة,4688
5,4688,ذكر الحوادث الكائنة فى أيام عبد الملك بن مروان منذ استقل بالأمر خلاف ما ذكرناه، وذلك على حكم السنين,4729
6,4688,سنة [73 ه] ثلاث وسبعين،,4688
6,4688,سنة (73 ه) ثلاث وسبعين:,4689
7,4688,ذكر ولاية محمد بن مروان الجزيرة وأرمينية,4689
6,4689,سنة (74 ه) أربع وسبعون:,4689
6,4689,سنة [75 ه] خمس وسبعين.,4699
7,4689,ذكر ولاية الحجاج بن يوسف العراق وما فعله عند مقدمه,4693
7,4693,ذكر وثوب أهل البصرة بالحجاج,4696
7,4696,ذكر ما كلم به الحجاج أنس بن مالك,4698
7,4698,ذكر ولاية سعيد بن أسلم السند وقتله وولاية مجاعة بن سعر التميمى ووفاته,4698
7,4698,ذكر خبر الزنج بالبصرة,4699
6,4699,سنة (76 ه) ست وسبعين:,4699
7,4699,ذكر ضرب الدنانير والدراهم الاسلامية,4699
6,4699,سنة سبع وسبعين:,4701
7,4699,ذكر مقتل بكير بن وساج,4701
6,4701,سنة (78 ه) ثمان وسبعين),4702
6,4702,سنة (79 ه) تسع وسبعين:,4702
6,4702,سنة (80 ه) ثمانين:,4702
6,4702,سنة (81 ه) احدى وثمانين:,4718
7,4702,ذكر مقتل بحير بن ورقاء,4704
7,4704,ذكر خلاف عبد الرحمن بن محمد بن الأشعث,4706
7,4706,ذكر الحرب بين الحجاج وابن الأشعث وانهزام ابن الأشعث من البصرة إلى الكوفة,4707
7,4707,ذكر وقعة دير الجماجم,4712
7,4712,ذكر الوقعة بمسكن,4713
7,4713,ذكر مسير عبد الرحمن الى رتبيل,4718
6,4718,سنة (82 ه) اثنتين وثمانين:,4719
7,4718,ذكر وفاة المهلب بن أبى صفرة,4719
6,4719,سنة (83 ه) ثلاث وثمانين:,4721
7,4719,ذكر خبر عمر بن أبى الصلت,4720
7,4720,ذكر بناء مدينة واسط,4721
6,4721,سنة (84 ه) أربع وثمانين:,4721
6,4721,سنة (85 ه) خمس وثمانين:,4728
7,4721,ذكر عزل يزيد بن المهلب عن خراسان وولاية أخيه المفضل,4722
7,4722,ذكر أخبار موسى بن عبد الله بن خازم واستيلائه على ترمذ,4727
7,4727,ذكر وفاة عبد العزيز بن مروان وولاية عبد الله بن عبد الملك مصر والبيعة للوليد وسليمان ابنى عبد الملك بولاية العهد,4728
6,4728,سنة (86 ه) ست وثمانين:,4729
7,4728,ذكر وفاة عبد الملك بن مروان,4729
5,4729,ذكر وصيته بنيه عند موته,4729
5,4729,ذكر أولاده وأزواجه,4730
5,4730,ذكر شىء من أخباره وعماله,4730
5,4730,الأمراء بمصر وقضاتها,4731
4,4731,ذكر بيعة الوليد بن عبد الملك,4782
5,4731,ذكر الغزوات والفتوحات التى اتفقت فى خلافة الوليد بن عبد الملك,4732
5,4732,ذكر ولاية قتيبة بن مسلم خراسان وغزواته وفتوحاته,4732
5,4732,ذكر قتيبة ونيزك,4732
5,4732,ذكر غزوة بيكند وفتحها,4733
5,4733,ذكر غزو نومشكث وراميثنة وصلح أهلها,4733
5,4733,ذكر غزو بخارى وفتحها,4735
5,4735,ذكر غدر نيزك وفتح الطالقان وما كان من خبر نيزك إلى أن قتل,4738
5,4738,ذكر غزوة شومان وكش ونسف وفتح ذلك,4738
5,4738,ذكر صلح خوارزم شاه وفتح خام جرد,4739
5,4739,ذكر فتح سمرقند,4741
